Currency,Date,Closing Price (USD),24h Open (USD),24h High (USD),24h Low (USD)
DOGE,7/27/2020,0.003201861,0.003247536,0.003281719,0.003018731
DOGE,7/28/2020,0.003195902,0.003146672,0.003263203,0.003093419
DOGE,7/29/2020,0.003218503,0.003228849,0.003292296,0.003157137
DOGE,7/30/2020,0.003238331,0.00318034,0.003297594,0.003120291
DOGE,7/31/2020,0.003212798,0.003231731,0.003289914,0.003125231
DOGE,8/1/2020,0.003721454,0.003240087,0.003862785,0.003195736
DOGE,8/2/2020,0.003361373,0.003699639,0.003764716,0.003113472
DOGE,8/3/2020,0.00338464,0.003370026,0.003480707,0.003280809
DOGE,8/4/2020,0.003522035,0.003383097,0.003574173,0.003330007
DOGE,8/5/2020,0.003491171,0.003558656,0.003589528,0.00343726
DOGE,8/6/2020,0.003545636,0.003510431,0.003657855,0.003421567
DOGE,8/7/2020,0.003467752,0.003587396,0.003639573,0.003365587
DOGE,8/8/2020,0.003472592,0.003504795,0.00355011,0.003400735
DOGE,8/9/2020,0.003449176,0.003485816,0.00353272,0.0034053
DOGE,8/10/2020,0.003466908,0.003450891,0.003557316,0.003401193
DOGE,8/11/2020,0.003346189,0.003486374,0.003609137,0.003298524
DOGE,8/12/2020,0.00345783,0.003365191,0.003528,0.003321334
DOGE,8/13/2020,0.003482652,0.003464075,0.003546009,0.003313618
DOGE,8/14/2020,0.003538962,0.003466465,0.00357436,0.003428094
DOGE,8/15/2020,0.003576891,0.003597221,0.003639839,0.003465984
DOGE,8/16/2020,0.003518993,0.003543804,0.003561882,0.003430092
DOGE,8/17/2020,0.003619466,0.003521231,0.003755154,0.003487221
DOGE,8/18/2020,0.003532193,0.003629462,0.00375393,0.003413278
DOGE,8/19/2020,0.003421504,0.003516061,0.003558322,0.003316242
DOGE,8/20/2020,0.003445829,0.003445935,0.003513958,0.00335607
DOGE,8/21/2020,0.003427111,0.003446026,0.003592225,0.003370862
DOGE,8/22/2020,0.003450678,0.003407948,0.003452201,0.003324006
DOGE,8/23/2020,0.003401403,0.003432943,0.00346208,0.003369253
DOGE,8/24/2020,0.003400172,0.003409476,0.003492018,0.003329492
DOGE,8/25/2020,0.003310843,0.003411796,0.00347414,0.003190263
DOGE,8/26/2020,0.003299884,0.003318142,0.003366667,0.003222206
DOGE,8/27/2020,0.003179548,0.003302447,0.003313294,0.003140893
DOGE,8/28/2020,0.003247949,0.003197233,0.003282349,0.003170972
DOGE,8/29/2020,0.00328096,0.003260383,0.003307096,0.003235821
DOGE,8/30/2020,0.003304379,0.003283069,0.003350342,0.003267991
DOGE,8/31/2020,0.003203649,0.003297404,0.003316884,0.003185685
DOGE,9/1/2020,0.003240023,0.003214593,0.003298838,0.003164894
DOGE,9/2/2020,0.003116775,0.003271891,0.00328792,0.00303155
DOGE,9/3/2020,0.002921579,0.003112697,0.00314349,0.002874784
DOGE,9/4/2020,0.002918283,0.002777599,0.002965366,0.002701682
DOGE,9/5/2020,0.002730362,0.002877628,0.002933092,0.002688139
DOGE,9/6/2020,0.002762362,0.002773672,0.00282841,0.002683548
DOGE,9/7/2020,0.002838857,0.002783714,0.00284177,0.002688525
DOGE,9/8/2020,0.002723147,0.002827307,0.002844234,0.002673959
DOGE,9/9/2020,0.002802968,0.00277471,0.002822972,0.002676746
DOGE,9/10/2020,0.002798374,0.002803327,0.002867247,0.002737597
DOGE,9/11/2020,0.002795714,0.00283117,0.002841073,0.002732085
DOGE,9/12/2020,0.002790055,0.002801171,0.002843862,0.002747318
DOGE,9/13/2020,0.002764798,0.002815098,0.002824392,0.002730921
DOGE,9/14/2020,0.002782077,0.002784917,0.002825263,0.002734544
DOGE,9/15/2020,0.002823872,0.002797785,0.00287532,0.002780716
DOGE,9/16/2020,0.002791276,0.00282689,0.002869699,0.002777777
DOGE,9/17/2020,0.002792905,0.002822549,0.002864373,0.002744582
DOGE,9/18/2020,0.002797767,0.002805234,0.002819982,0.00274983
DOGE,9/19/2020,0.002790719,0.002793967,0.002810616,0.002765255
DOGE,9/20/2020,0.00275247,0.002791081,0.002803934,0.00272645
DOGE,9/21/2020,0.002666084,0.002772234,0.002805376,0.002573845
DOGE,9/22/2020,0.002618182,0.00260223,0.002672618,0.00257249
DOGE,9/23/2020,0.002558773,0.002642869,0.002675362,0.002525796
DOGE,9/24/2020,0.002632863,0.002542697,0.002660601,0.002502284
DOGE,9/25/2020,0.002685653,0.002627391,0.002730671,0.002605449
DOGE,9/26/2020,0.002702662,0.002735631,0.002758043,0.002679163
DOGE,9/27/2020,0.002705624,0.002703634,0.002736653,0.002664749
DOGE,9/28/2020,0.002667396,0.002696192,0.002761006,0.002649147
DOGE,9/29/2020,0.002674148,0.002626833,0.002741134,0.00260158
DOGE,9/30/2020,0.002627867,0.002644492,0.002690616,0.002604734
DOGE,10/1/2020,0.002631448,0.002624658,0.002691735,0.002562174
DOGE,10/2/2020,0.002601426,0.002627677,0.002629787,0.002531873
DOGE,10/3/2020,0.002584024,0.002595221,0.002639179,0.002577032
DOGE,10/4/2020,0.002612267,0.002592803,0.002692408,0.002586396
DOGE,10/5/2020,0.002606597,0.002615554,0.002655945,0.002594652
DOGE,10/6/2020,0.002596392,0.002628229,0.002633723,0.002571695
DOGE,10/7/2020,0.00258785,0.002593248,0.002608998,0.00255574
DOGE,10/8/2020,0.002621079,0.002588388,0.002644171,0.002542567
DOGE,10/9/2020,0.002654308,0.002611086,0.002704877,0.002572153
DOGE,10/10/2020,0.002689359,0.002656285,0.002767314,0.002639103
DOGE,10/11/2020,0.002686737,0.002647049,0.002711992,0.00263631
DOGE,10/12/2020,0.002711693,0.002686476,0.002727675,0.002616762
DOGE,10/13/2020,0.002642285,0.002680979,0.002687318,0.002629469
DOGE,10/14/2020,0.002652303,0.002649382,0.002679381,0.002619614
DOGE,10/15/2020,0.00260822,0.002640859,0.002659662,0.002547168
DOGE,10/16/2020,0.002588681,0.002588683,0.002624535,0.002532405
DOGE,10/17/2020,0.002566367,0.002606791,0.00263339,0.002549544
DOGE,10/18/2020,0.00259521,0.002591735,0.002604382,0.002568883
DOGE,10/19/2020,0.002592504,0.002594841,0.002630038,0.002565344
DOGE,10/20/2020,0.002596445,0.002606859,0.002641758,0.002561543
DOGE,10/21/2020,0.002681365,0.002574982,0.002693739,0.002561896
DOGE,10/22/2020,0.002679465,0.002595894,0.002698548,0.002592006
DOGE,10/23/2020,0.002659538,0.002651548,0.002699065,0.00261726
DOGE,10/24/2020,0.00265516,0.002633631,0.002665972,0.002606543
DOGE,10/25/2020,0.002682177,0.002641597,0.0026996,0.002608614
DOGE,10/26/2020,0.00266544,0.002683946,0.002926614,0.002623052
DOGE,10/27/2020,0.002695602,0.002681461,0.002732822,0.002620531
DOGE,10/28/2020,0.002559989,0.002642785,0.002720549,0.002534261
DOGE,10/29/2020,0.002585768,0.00260485,0.002627907,0.002509055
DOGE,10/30/2020,0.002589384,0.002587881,0.002612522,0.002509645
DOGE,10/31/2020,0.002604705,0.002599903,0.002626416,0.002502794
DOGE,11/1/2020,0.002576017,0.002604668,0.002619273,0.002521675
DOGE,11/2/2020,0.002503459,0.00256286,0.002594831,0.002490748
DOGE,11/3/2020,0.002504999,0.002535655,0.002537682,0.002444745
DOGE,11/4/2020,0.002553895,0.002520821,0.002620036,0.002482117
DOGE,11/5/2020,0.002679285,0.00255433,0.002693771,0.002519514
DOGE,11/6/2020,0.002710134,0.002651909,0.002867892,0.002579778
DOGE,11/7/2020,0.00267609,0.002784494,0.002888923,0.002564062
DOGE,11/8/2020,0.002689065,0.002670267,0.002764005,0.002635386
DOGE,11/9/2020,0.002680546,0.00272859,0.002832841,0.002640595
DOGE,11/10/2020,0.002845188,0.00265855,0.002886017,0.002640668
DOGE,11/11/2020,0.002751242,0.002765446,0.002895367,0.002722174
DOGE,11/12/2020,0.002776841,0.002781841,0.002836045,0.002698037
DOGE,11/13/2020,0.002823588,0.002777652,0.00286146,0.00276704
DOGE,11/14/2020,0.002765787,0.002841185,0.002850312,0.002703005
DOGE,11/15/2020,0.002782346,0.002765455,0.002838508,0.002720971
DOGE,11/16/2020,0.002879259,0.00276623,0.003059931,0.002750905
DOGE,11/17/2020,0.002917505,0.002928318,0.002997792,0.002876065
DOGE,11/18/2020,0.002940858,0.002914344,0.003028336,0.002831961
DOGE,11/19/2020,0.00290375,0.002936456,0.002987711,0.002840352
DOGE,11/20/2020,0.003053383,0.002923943,0.003072822,0.002867957
DOGE,11/21/2020,0.003489688,0.003044365,0.003635547,0.002933365
DOGE,11/22/2020,0.003432132,0.003521334,0.003688855,0.003147792
DOGE,11/23/2020,0.003447619,0.003369754,0.003502575,0.003198938
DOGE,11/24/2020,0.003939493,0.003730661,0.004213524,0.003541936
DOGE,11/25/2020,0.003723722,0.004292099,0.004316604,0.003693687
DOGE,11/26/2020,0.003259657,0.003718169,0.003828434,0.002961255
DOGE,11/27/2020,0.003293397,0.00325691,0.003374656,0.003070673
DOGE,11/28/2020,0.003430042,0.003321178,0.003498325,0.003243946
DOGE,11/29/2020,0.003432281,0.003395472,0.003555745,0.003352514
DOGE,11/30/2020,0.003569773,0.003398261,0.003658983,0.003385185
DOGE,12/1/2020,0.003384658,0.00358365,0.00363727,0.003227761
DOGE,12/2/2020,0.003375958,0.003342228,0.003480428,0.003238629
DOGE,12/3/2020,0.003394774,0.003386336,0.003529869,0.003321927
DOGE,12/4/2020,0.003322352,0.003451794,0.003462598,0.003255882
DOGE,12/5/2020,0.003401305,0.003292811,0.003420573,0.003256014
DOGE,12/6/2020,0.003386104,0.003376723,0.00344598,0.00334083
DOGE,12/7/2020,0.003319823,0.003373567,0.003413905,0.003290005
DOGE,12/8/2020,0.003216196,0.003323185,0.003378118,0.003192884
DOGE,12/9/2020,0.003212754,0.003188072,0.003224166,0.002985839
DOGE,12/10/2020,0.003117204,0.00314851,0.003214389,0.003056126
DOGE,12/11/2020,0.003092038,0.003153019,0.003163002,0.002993703
DOGE,12/12/2020,0.003138921,0.003118916,0.003234538,0.003072059
DOGE,12/13/2020,0.003289768,0.003172981,0.003316367,0.003106737
DOGE,12/14/2020,0.003236786,0.003305364,0.003334987,0.003150989
DOGE,12/15/2020,0.003192254,0.003183914,0.003269178,0.003139997
DOGE,12/16/2020,0.003327951,0.003219381,0.003440286,0.003169569
DOGE,12/17/2020,0.003787331,0.003419521,0.004121448,0.0033547
DOGE,12/18/2020,0.003845843,0.003759287,0.003997151,0.003618517
DOGE,12/19/2020,0.003986815,0.003888148,0.004046837,0.00379395
DOGE,12/20/2020,0.004569055,0.003927675,0.004718036,0.003822338
DOGE,12/21/2020,0.004938028,0.004646617,0.005459885,0.004274863
DOGE,12/22/2020,0.004545338,0.004778417,0.004885826,0.004315647
DOGE,12/23/2020,0.003821539,0.004503261,0.004741342,0.003629595
DOGE,12/24/2020,0.00456111,0.003799118,0.00456546,0.003680604
DOGE,12/25/2020,0.004515578,0.004563394,0.004636151,0.004385288
DOGE,12/26/2020,0.004479818,0.004584247,0.004649075,0.004391267
DOGE,12/27/2020,0.004531546,0.004568082,0.004840893,0.004365385
DOGE,12/28/2020,0.00461037,0.004563113,0.004745804,0.004494513
DOGE,12/29/2020,0.004421489,0.004591172,0.0046735,0.004246261
DOGE,12/30/2020,0.004637148,0.004522891,0.004754577,0.004429649
DOGE,12/31/2020,0.004740907,0.004668718,0.004795864,0.004491983
DOGE,1/1/2021,0.005404803,0.004665241,0.005516086,0.004620678
DOGE,1/2/2021,0.011426605,0.005680633,0.013892366,0.005549964
DOGE,1/3/2021,0.010045668,0.010449783,0.013906567,0.009240293
DOGE,1/4/2021,0.009630374,0.009694499,0.011450488,0.00765374
DOGE,1/5/2021,0.009729501,0.009779416,0.010278821,0.008835074
DOGE,1/6/2021,0.010356947,0.010007746,0.011056221,0.009655487
DOGE,1/7/2021,0.009781281,0.010417057,0.010608012,0.009430943
DOGE,1/8/2021,0.009748804,0.009745655,0.009858582,0.008907778
DOGE,1/9/2021,0.01024942,0.009831976,0.010707801,0.009597771
DOGE,1/10/2021,0.009974879,0.010147182,0.010878914,0.008920345
DOGE,1/11/2021,0.008229174,0.009776693,0.009844625,0.006728849
DOGE,1/12/2021,0.008113542,0.008832831,0.009181302,0.007822668
DOGE,1/13/2021,0.008441892,0.008102511,0.008758048,0.007738164
DOGE,1/14/2021,0.009170519,0.008661439,0.010153303,0.008321404
DOGE,1/15/2021,0.009324165,0.009376639,0.009886666,0.008323829
DOGE,1/16/2021,0.009229429,0.009333513,0.009590929,0.009034836
DOGE,1/17/2021,0.009173034,0.009270364,0.009388323,0.008742908
DOGE,1/18/2021,0.009134601,0.009131731,0.009329705,0.008928166
DOGE,1/19/2021,0.009262187,0.00922894,0.009720382,0.008950459
DOGE,1/20/2021,0.00897946,0.009083712,0.009186247,0.008491961
DOGE,1/21/2021,0.008102872,0.009067638,0.009106059,0.007994134
DOGE,1/22/2021,0.008607149,0.008193383,0.008777423,0.007587981
DOGE,1/23/2021,0.008516098,0.008479797,0.008836924,0.008341329
DOGE,1/24/2021,0.008726821,0.00852814,0.009005584,0.008483593
DOGE,1/25/2021,0.008377609,0.008768522,0.008883153,0.008165699
DOGE,1/26/2021,0.008194668,0.008352889,0.008467869,0.007965244
DOGE,1/27/2021,0.007431583,0.008295067,0.008295796,0.007249931
DOGE,1/28/2021,0.023535063,0.007473426,0.027323131,0.00727946
DOGE,1/29/2021,0.051793246,0.036903282,0.0792251,0.027538627
DOGE,1/30/2021,0.032304261,0.045895773,0.050656725,0.022179629
DOGE,1/31/2021,0.037287471,0.028309836,0.046238385,0.02682351
DOGE,2/1/2021,0.033748913,0.037031052,0.043794976,0.033288991
DOGE,2/2/2021,0.031479188,0.034834199,0.035306083,0.030193507
DOGE,2/3/2021,0.036195236,0.031420742,0.039861773,0.031040672
DOGE,2/4/2021,0.05086891,0.037236471,0.059680957,0.035880989
DOGE,2/5/2021,0.046972237,0.052858837,0.054316316,0.043189149
DOGE,2/6/2021,0.05612247,0.04674559,0.05617919,0.04497191
DOGE,2/7/2021,0.082605279,0.057710264,0.087158762,0.053983009
DOGE,2/8/2021,0.079015509,0.078114861,0.085458793,0.062901504
DOGE,2/9/2021,0.070701023,0.07878538,0.083809289,0.063389678
DOGE,2/10/2021,0.074211361,0.070141076,0.08159536,0.066603065
DOGE,2/11/2021,0.069910169,0.072635201,0.075422729,0.068023654
DOGE,2/12/2021,0.070694369,0.069676432,0.07310105,0.062555615
DOGE,2/13/2021,0.066336031,0.069875672,0.071728028,0.06581749
DOGE,2/14/2021,0.058793294,0.066302967,0.066533961,0.056357815
DOGE,2/15/2021,0.057273789,0.062746526,0.064256874,0.04774293
DOGE,2/16/2021,0.053722913,0.056466269,0.059917136,0.050628842
DOGE,2/17/2021,0.049781167,0.053576917,0.055141183,0.049446885
DOGE,2/18/2021,0.061959558,0.049509755,0.061959558,0.048909453
DOGE,2/19/2021,0.055149495,0.058839269,0.059751612,0.053926953
DOGE,2/20/2021,0.052611777,0.054988724,0.06012469,0.051088633
DOGE,2/21/2021,0.057195398,0.054210575,0.059816574,0.053310728
DOGE,2/22/2021,0.053392719,0.055975667,0.060813656,0.046410671
DOGE,2/23/2021,0.046826962,0.053584732,0.0539293,0.04260212
DOGE,2/24/2021,0.056000947,0.047662344,0.060673183,0.045987814
DOGE,2/25/2021,0.051986744,0.056834387,0.057943269,0.050511364
DOGE,2/26/2021,0.05021467,0.049971754,0.052640673,0.048509847
DOGE,2/27/2021,0.050143985,0.050492099,0.052031617,0.049577762
DOGE,2/28/2021,0.048988324,0.050209997,0.050322186,0.044826547
DOGE,3/1/2021,0.050478362,0.048222842,0.051944106,0.04802373
DOGE,3/2/2021,0.050440939,0.050531256,0.052564598,0.049146989
DOGE,3/3/2021,0.0508587,0.050508209,0.052297332,0.050070887
DOGE,3/4/2021,0.050452734,0.050483773,0.051239848,0.047816364
DOGE,3/5/2021,0.049776286,0.050081845,0.051069233,0.04806487
DOGE,3/6/2021,0.051530616,0.049599056,0.052654672,0.049175283
DOGE,3/7/2021,0.051695837,0.050956657,0.051958948,0.050456683
DOGE,3/8/2021,0.059182489,0.051972888,0.060054513,0.051632825
DOGE,3/9/2021,0.0581577,0.063016712,0.063036805,0.056006034
DOGE,3/10/2021,0.056381275,0.057963106,0.058778429,0.054520732
DOGE,3/11/2021,0.055651618,0.055960914,0.056990892,0.054279598
DOGE,3/12/2021,0.055460938,0.055886426,0.057048014,0.054239573
DOGE,3/13/2021,0.057937794,0.055220432,0.060611192,0.054703485
DOGE,3/14/2021,0.059403402,0.06241478,0.063290793,0.058582146
DOGE,3/15/2021,0.056553494,0.058223779,0.059712191,0.055021895
DOGE,3/16/2021,0.058704996,0.057002863,0.059138185,0.055359752
DOGE,3/17/2021,0.058147388,0.058735884,0.059008312,0.056569288
DOGE,3/18/2021,0.057709956,0.05784259,0.059295868,0.056935273
DOGE,3/19/2021,0.058850122,0.057317314,0.060006065,0.056446757
DOGE,3/20/2021,0.060043609,0.058443679,0.06079384,0.058058328
DOGE,3/21/2021,0.058235382,0.058987158,0.059650714,0.056746115
DOGE,3/22/2021,0.055230675,0.05758569,0.058023856,0.054645101
DOGE,3/23/2021,0.05411147,0.054996043,0.056163932,0.053041087
DOGE,3/24/2021,0.052408659,0.053458859,0.056751192,0.050842907
DOGE,3/25/2021,0.051739976,0.051591476,0.052467168,0.049387082
DOGE,3/26/2021,0.053692251,0.051246988,0.053958866,0.051233545
DOGE,3/27/2021,0.054746138,0.054046294,0.055489751,0.053446905
DOGE,3/28/2021,0.053484146,0.054410747,0.05493745,0.052976286
DOGE,3/29/2021,0.054096817,0.053653405,0.054776099,0.053190319
DOGE,3/30/2021,0.054213746,0.054110302,0.055667122,0.053617672
DOGE,3/31/2021,0.053554968,0.054093549,0.054640601,0.051624287
DOGE,4/1/2021,0.059914044,0.053724731,0.071205588,0.053626903
DOGE,4/2/2021,0.057423817,0.062056575,0.062842168,0.057322969
DOGE,4/3/2021,0.056378477,0.057595789,0.059485689,0.056007389
DOGE,4/4/2021,0.057309917,0.055566788,0.058243947,0.055169694
DOGE,4/5/2021,0.05892342,0.057457984,0.059314732,0.056264542
DOGE,4/6/2021,0.063059907,0.059954915,0.065325005,0.058065967
DOGE,4/7/2021,0.060187325,0.064436052,0.067477322,0.05713969
DOGE,4/8/2021,0.06117054,0.058822404,0.062407982,0.058661152
DOGE,4/9/2021,0.061674556,0.061761187,0.064287791,0.060477359
DOGE,4/10/2021,0.063571771,0.06161707,0.065111407,0.060942528
DOGE,4/11/2021,0.075635361,0.063761394,0.080034481,0.063324808
DOGE,4/12/2021,0.071577583,0.074373903,0.075430358,0.06869098
DOGE,4/13/2021,0.092441463,0.070796023,0.094517098,0.070633235
DOGE,4/14/2021,0.127577877,0.094430068,0.145307731,0.092168066
DOGE,4/15/2021,0.172166148,0.121380367,0.191841021,0.119870139
DOGE,4/16/2021,0.379519836,0.182557862,0.450486496,0.179308342
DOGE,4/17/2021,0.305682456,0.366145814,0.381435038,0.231646176
DOGE,4/18/2021,0.331811598,0.283044708,0.351533586,0.242357807
